date_week,total_posts,joy_mean,sadness_mean,anger_mean,fear_mean,surprise_mean,neutral_mean,joy_std,sadness_std,anger_std,fear_std,surprise_std,emotional_intensity,dominant_emotion_key,dominant_emotion,positive_index,fear_joy_ratio
2020-W33,205,0.258,0.09502439024390244,0.0997560975609756,0.029658536585365856,0.06570731707317073,0.4518536585365853,0.29416448646639726,0.16667046384961845,0.2017386171057865,0.09255830429478683,0.10784480586509645,0.5481463414634145,neutral,中性,1.1004993757802746,0.11066618128867856
2020-W34,230,0.2860869565217391,0.08382608695652174,0.07526086956521738,0.031217391304347825,0.06104347826086957,0.46256521739130435,0.30203442833391325,0.14660395872512744,0.18546924258981273,0.0937771010129216,0.0903402004269217,0.5374347826086956,neutral,中性,1.4282613414369436,0.10543318649045522
2020-W35,217,0.3085253456221198,0.07373271889400922,0.07995391705069126,0.022903225806451617,0.05543778801843319,0.45944700460829496,0.3214314634525033,0.1369150266638753,0.19667725417794144,0.060203011788737666,0.08736321080690596,0.5405529953917052,neutral,中性,1.6534946900469247,0.0719039351851852
2020-W36,128,0.24921875,0.08671875,0.138671875,0.02734375,0.06875,0.429296875,0.29161405130970597,0.12896993103136953,0.2509207331426922,0.08344439777291845,0.09411837077072377,0.5707031250000001,neutral,中性,0.9485578352661314,0.10548523206751055
2020-W37,222,0.3831531531531532,0.07328828828828829,0.0595045045045045,0.012207207207207207,0.04977477477477478,0.4220720720720721,0.2940710720939775,0.11357018978152472,0.17973139203485028,0.04497452614669518,0.07676987822341345,0.5779279279279279,neutral,中性,2.4719558267945363,0.031049495875343718
2020-W38,355,0.2995774647887324,0.10797183098591549,0.22352112676056338,0.012816901408450704,0.038507042253521126,0.3176056338028169,0.3076355822529814,0.13816124738041227,0.31098575998585704,0.05391935541785244,0.049474890406902824,0.6823943661971832,neutral,中性,0.8455239306726029,0.04140127388535032
2020-W39,182,0.2755494505494505,0.10686813186813186,0.16703296703296702,0.03021978021978022,0.05686813186813187,0.3634615384615385,0.2969336389480366,0.13923458552938822,0.2795734497843049,0.08372512275993925,0.08001777548255065,0.6365384615384615,neutral,中性,0.8772083260451286,0.10583028670386763
2020-W40,262,0.3181297709923664,0.06755725190839694,0.08587786259541985,0.016221374045801526,0.1034351145038168,0.40877862595419845,0.31248836660514084,0.14790020246685623,0.1937999530621931,0.05634319985368486,0.12741022527859525,0.5912213740458016,neutral,中性,1.7707669428510724,0.04943584971501687
2020-W41,200,0.25,0.08775000000000001,0.146,0.044500000000000005,0.075,0.39675,0.3159893134761931,0.1414655435079511,0.2525428467552312,0.1168891155182259,0.1168041783516412,0.60325,neutral,中性,0.8673026886383347,0.17115384615384616
2020-W42,224,0.22995535714285714,0.07906250000000001,0.07102678571428571,0.04959821428571428,0.07281249999999999,0.4975446428571429,0.2829227623891347,0.13224354358768448,0.17761579737348124,0.1154842376464381,0.11861548316949874,0.5024553571428572,neutral,中性,1.096657440919736,0.20669767441860462
2020-W43,208,0.2578365384615384,0.05783653846153847,0.07413461538461538,0.04764423076923077,0.0654326923076923,0.4971153846153846,0.30890742826646533,0.103085875797444,0.1789265391965006,0.12341645598973931,0.11736562997727594,0.5028846153846154,neutral,中性,1.3597870182555778,0.17788547837013108
2020-W44,152,0.23289473684210527,0.08421052631578947,0.10032894736842106,0.035526315789473684,0.06381578947368421,0.48322368421052636,0.29934283779915655,0.15951302679178728,0.1947571684256815,0.09588064789435528,0.09406165520991837,0.5167763157894738,neutral,中性,1.0122962539319416,0.14626218851570963
2020-W45,142,0.24366197183098592,0.061619718309859156,0.09753521126760563,0.02711267605633803,0.06373239436619718,0.5063380281690141,0.29773727976768405,0.12213605553779538,0.21365839580716506,0.0813501405659074,0.10470227398297077,0.49366197183098603,neutral,中性,1.2414782920703265,0.10688506385341477
2020-W46,227,0.23634361233480175,0.0762114537444934,0.09801762114537445,0.03502202643171806,0.05859030837004406,0.49581497797356827,0.29311921219629183,0.14136724674514276,0.20665485664899555,0.0936968112213193,0.0906161040474393,0.5041850220264317,neutral,中性,1.077958609604179,0.14216738197424894
2020-W47,272,0.23400735294117647,0.08143382352941175,0.08363970588235294,0.03897058823529412,0.050551470588235295,0.5113970588235294,0.2790860940932287,0.146782727308935,0.19213979277453405,0.0947303760691691,0.08681356533964427,0.48860294117647063,neutral,中性,1.0932669185846788,0.15971071267138767
2020-W48,243,0.19617283950617284,0.06596707818930042,0.0897119341563786,0.048024691358024695,0.049094650205761314,0.5510288065843622,0.277766629712018,0.11603732187835289,0.20604781435175704,0.12964432991989872,0.08016514006727135,0.44897119341563796,neutral,中性,0.9179664933564413,0.23293413173652694
2020-W49,146,0.2226027397260274,0.08732876712328767,0.0839041095890411,0.027054794520547945,0.06232876712328767,0.5167808219178083,0.28636136994947264,0.1673125965366889,0.20256416024923454,0.07614113762561603,0.10078342156970622,0.4832191780821917,neutral,中性,1.0687273923051628,0.1163133097762073
2020-W50,238,0.19747899159663865,0.10012605042016808,0.12373949579831932,0.04936974789915966,0.055756302521008404,0.4735294117647059,0.27975642958534025,0.13893653073139822,0.23133598274914483,0.12473440919098104,0.09019467612592687,0.526470588235294,neutral,中性,0.6972259308707905,0.2379505872823005
2020-W51,191,0.22172774869109949,0.08272251308900525,0.06204188481675393,0.03612565445026178,0.06544502617801047,0.5319371727748691,0.2781265316261264,0.13979278449103305,0.16854335167642628,0.09829421421890278,0.10467838395407215,0.4680628272251308,neutral,中性,1.16154690071311,0.15589697243560777
2020-W52,238,0.2073529411764706,0.07466386554621848,0.08403361344537816,0.04642857142857143,0.05432773109243697,0.5331932773109244,0.26939244311790655,0.12622602306878894,0.20401381324844303,0.12038027449813335,0.07749894342480508,0.46680672268907564,neutral,中性,0.9638671875,0.21360912429924608
2020-W53,165,0.33230303030303027,0.12260606060606061,0.07818181818181819,0.02412121212121212,0.08187878787878788,0.3609090909090909,0.31681267882831177,0.18487272144309663,0.18080872768997955,0.07016520469393156,0.08674034618940825,0.6390909090909092,neutral,中性,1.4146026831785343,0.07046742209631728
